Code Smell,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35
S1,1.0,0.05509777825444713,0.004852175088911978,-0.02808635950578267,0.017121037127921165,0.0,0.0,0.006042578402921614,-0.0216839619519624,-0.002812789003322263,-0.005124610225082215,-0.04297811392768666,0.0007711130496730432,0.6507973592040972,0.034351144944215865,0.034351144944215865,0.0017982254918450298,6.844068501325543e-05,0.0011454043538891056,-0.009477781127526556,-0.009477781127526556,-0.005085956852056962,0.011928847042405478,-0.01339729148154705,0.023846883146526766,0.06352324745338811,0.03544712813612698,-0.5223782369478333,0.004852175088911978,0.05503777591934551,0.04461580570274016,0.1691983618316385,0.13472221283151087,0.08196201153916553,0.03926975493773056
S2,0.05509777825444713,1.0,0.15462526968490944,-0.14470585970245237,0.29403364615466093,0.0,0.0,0.05014764440823548,-0.08348799768090356,-0.11428830062950769,0.05747004616716287,0.11045959606542088,-0.01465469678220104,0.10440584996752592,-0.03179985666711522,-0.03179985666711522,0.30096148800358524,0.271015109048766,0.15393202680922993,-0.037241560814907995,-0.037241560814907995,0.13937404692581523,0.2071034501228117,-0.05826162595090148,0.05853284533639814,0.1195575686668904,-0.015680642461656014,0.16790525563395173,0.15462526968490944,-0.36320554297527585,-0.2651806826586878,0.06063888926168708,0.2361603403534685,0.086716765798969,0.061282532442930984
S3,0.004852175088911978,0.15462526968490944,1.0,-0.05189372453770174,0.14627476399406938,0.0,0.0,0.04712370272259465,0.075004782695711,-0.07883829156858078,-0.249833569304093,0.17414426111875797,-0.01941299754552142,0.007754304623187728,0.2158225376134446,0.2158225376134446,0.10300004911172783,0.0929437524015289,0.02273191309818727,-0.01530494200777332,-0.01530494200777332,0.26364332851795474,0.11030963208718796,0.16466949911458234,0.04378764878071974,0.10459289104429571,0.06310261611886858,0.13722811183326278,1.0,-0.06664853951085352,-0.052752679533337635,-0.0031171954560034534,0.16316995121943648,0.11281882311220282,0.024791827139808004
S4,-0.02808635950578267,-0.14470585970245237,-0.05189372453770174,1.0,-0.10469749642678845,0.0,0.0,-0.005069480407288849,0.10410181467301106,0.4760282971341336,-0.030447276427225282,-0.01821364308649641,0.04822515327331074,-0.04331628448174197,-0.07051073739126461,-0.07051073739126461,-0.0974076924246232,-0.08385187190288437,-0.0416709481015532,-0.02841669400405346,-0.02841669400405346,-0.0609169177452934,-0.07612003814362282,0.09087798439023662,-0.024782460912508842,0.03507271341494552,0.20371436726178804,0.1271684750059009,-0.05189372453770174,0.3160303394825325,0.3929281930108742,-0.027124522137919382,0.12634539813818152,0.10730570554252858,0.06258445606423318
S5,0.017121037127921165,0.29403364615466093,0.14627476399406938,-0.10469749642678845,1.0,0.0,0.0,0.06693813433367155,-0.12375969603343474,-0.07717025582260947,-0.025738392341229478,0.09440675431002321,-0.0035932946025652715,0.07269178124112002,0.5131788014509282,0.5131788014509282,0.2962301007812645,0.29592262797146524,0.2557256637135215,-0.034895501491173556,-0.034895501491173556,0.3956687441949091,0.3025321447466468,-0.08581550791936642,0.12612492617405546,0.07500341619965488,-0.15982696913785593,0.13037292590172564,0.14627476399406938,-0.3041556638242653,-0.2100784279451313,0.05621432639433999,0.16431155406066486,0.014781725486918076,0.05175806679402121
S6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S8,0.006042578402921614,0.05014764440823548,0.04712370272259465,-0.005069480407288849,0.06693813433367155,0.0,0.0,1.0,0.006307211052478249,0.010187551032627454,0.04260123186574717,-0.025754527435780918,-0.006650345422279656,-0.008623184288267772,0.056480495993087645,0.056480495993087645,0.05890086474389207,0.05140313624928645,0.035781203021614756,-0.012272625998651372,-0.012272625998651372,0.051460213178901905,0.08973831552469116,0.016258698551569563,0.06519302620131738,0.08404898694183602,0.028891900562411497,0.08613001255063543,0.04712370272259465,-0.0066544312497774155,-0.015176607840540434,-0.0076434752674593015,0.10463836008559832,0.07230029197982545,-0.005906334124666648
S9,-0.0216839619519624,-0.08348799768090356,0.075004782695711,0.10410181467301106,-0.12375969603343474,0.0,0.0,0.006307211052478249,1.0,0.20171073288252356,0.02418323889029473,0.10796501839840895,-0.016075036706039623,-0.013016660657208903,-0.03239535414858244,-0.03239535414858244,-0.15608632395413718,-0.12618796741825564,-0.045717610353031644,0.030114799671517832,0.030114799671517832,0.02641109577874952,-0.14878553941852016,0.43546055086829105,-0.01720363854968157,0.09796573953844351,0.25954760939446553,0.18093391891191823,0.075004782695711,0.3648034745940618,0.39903288825950217,-0.003095217940548887,0.1942800154227577,0.1804580956281814,0.050595208381323656
S10,-0.002812789003322263,-0.11428830062950769,-0.07883829156858078,0.4760282971341336,-0.07717025582260947,0.0,0.0,0.010187551032627454,0.20171073288252356,1.0,-0.12229302400504222,-0.08660289626584952,0.06383023166476871,-0.03384094966750701,-0.05827824440783957,-0.05827824440783957,-0.09617418781445801,-0.07693077056595918,-0.04289588032452227,-0.02113451257746809,-0.02113451257746809,-0.060765423814258396,-0.07749294061450465,0.21532422681703442,-0.01843160333083737,-0.001420976511563472,0.15150966739808885,0.08260973256030094,-0.07883829156858078,0.2448933020580811,0.3430494949151521,-0.02065049963972747,0.09396759544503792,0.049065344335769555,0.07277216566352522
