Code Smell,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35
S1,1.0,0.05542287984137063,0.00484913904094156,-0.028103141627011236,0.017772417977310048,0.0,0.0,0.006080756910346031,-0.021021787726590635,-0.002874248843956507,-0.005317744466297669,-0.04309610023026868,0.0007895251087437238,0.6508178995833731,0.034393369748796004,0.034393369748796004,0.00257486085031899,0.00029032148821441,0.0010532873777870048,-0.009461663201730546,-0.009461663201730546,-0.005114572306012457,0.0118536014640047,-0.013359824266327898,0.02351946118576118,0.06344884410328276,0.03561226897923363,-0.5221376612340721,0.00484913904094156,0.05489022031802216,0.04485493232091102,0.16923038715936037,0.13473871861047573,0.08201185019046048,0.039346362711219905
S2,0.05542287984137063,1.0,0.15557306267661808,-0.1448682516283342,0.2936954999510566,0.0,0.0,0.050654309664649344,-0.08337450045938015,-0.114439240021574,0.057444836295746836,0.1100595914122611,-0.014721113392401026,0.10454049941766565,-0.031959061163882724,-0.031959061163882724,0.3027047765760763,0.2731092567799841,0.15381684694336867,-0.03728108445206603,-0.03728108445206603,0.13949510330518655,0.20745379520815638,-0.058373448738972,0.05776251746848561,0.1187920310195715,-0.016006176302913296,0.16798893386317795,0.15557306267661808,-0.36344793579087115,-0.2651792243267021,0.06043293262667386,0.2364442652829292,0.08686894134911702,0.062255949397243694
S3,0.00484913904094156,0.15557306267661808,1.0,-0.051951985322654756,0.14601008083346875,0.0,0.0,0.04710899445684173,0.07489977300248282,-0.07888059547305297,-0.2500096599567268,0.17370037504362318,-0.019408285873879,0.007749869705213486,0.2157585446843224,0.2157585446843224,0.10235129924317596,0.09218361316215237,0.022535467955969744,-0.015301284694023774,-0.015301284694023774,0.263364155144123,0.11054862568835362,0.1646214757468235,0.04565125098264126,0.10468909624332715,0.06299687343817867,0.13731547820899453,1.0,-0.06679103384021269,-0.05257998294007918,-0.0031175750507073953,0.16323942752578727,0.11300748045400844,0.024725684634500346
S4,-0.028103141627011236,-0.1448682516283342,-0.051951985322654756,1.0,-0.10475341599459728,0.0,0.0,-0.005090163318478317,0.10394236094306443,0.47657984569644646,-0.030770632109187422,-0.018442383514106535,0.04819392256927601,-0.04333349025672239,-0.07050602623667734,-0.07050602623667734,-0.09714746141387882,-0.08419497016356799,-0.04178818082391995,-0.028414226075344957,-0.028414226075344957,-0.06096506878920964,-0.07624546662908645,0.09081686217411859,-0.02489252486264672,0.035267729219936275,0.20388238969537428,0.12725703401884741,-0.051951985322654756,0.31649547022813623,0.39233878274396816,-0.027135884895749533,0.12642092978654507,0.107496863730748,0.062431760912793906
S5,0.017772417977310048,0.2936954999510566,0.14601008083346875,-0.10475341599459728,1.0,0.0,0.0,0.06774646018725028,-0.12382897869074469,-0.07723981521845154,-0.025788008294718986,0.09448282449162394,-0.003615005229537016,0.07317202887874809,0.5128560956499231,0.5128560956499231,0.2956381533570876,0.2946465660450231,0.25518217829323114,-0.03489818373081509,-0.03489818373081509,0.39514926763091085,0.30246397633127753,-0.0858185078952877,0.12754623159713652,0.0749140964576741,-0.16001112946437906,0.13008785424122232,0.14601008083346875,-0.303905385338115,-0.209957520552687,0.056135860046266514,0.1644307376636284,0.014772733978866708,0.05192306550278828
S6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S8,0.006080756910346031,0.050654309664649344,0.04710899445684173,-0.005090163318478317,0.06774646018725028,0.0,0.0,1.0,0.007108691226919836,0.010130125456472662,0.042424510356545,-0.02425542678726934,-0.006635769150058046,-0.008574047970256472,0.05651283517064228,0.05651283517064228,0.05926803642933918,0.05178622603600193,0.035684150408973055,-0.012259973383405337,-0.012259973383405337,0.052525999991738175,0.08964333623408954,0.016287199937339295,0.0647292009733352,0.08398100974522792,0.029021111484041184,0.08613514426685526,0.04710899445684173,-0.006982001164977605,-0.014997246624065324,-0.007612848782216634,0.1046528312389949,0.07233727616866832,-0.005838241744746629
S9,-0.021021787726590635,-0.08337450045938015,0.07489977300248282,0.10394236094306443,-0.12382897869074469,0.0,0.0,0.007108691226919836,1.0,0.2013899295658607,0.02376039966557554,0.10854219730352259,-0.016065139117996258,-0.012461763307818605,-0.03237259733177597,-0.03237259733177597,-0.1564933374769541,-0.12665613267250708,-0.045864356816497746,0.030113806224349383,0.030113806224349383,0.026298609378018246,-0.14887999294072343,0.43537434106598266,-0.017460426643987365,0.09803237473592612,0.25976249391659545,0.18059314721030637,0.07489977300248282,0.3650464232075414,0.3988431352021067,-0.0030810314676944918,0.19434649239092489,0.1806164828253008,0.05055842871713852
S10,-0.002874248843956507,-0.114439240021574,-0.07888059547305297,0.47657984569644646,-0.07723981521845154,0.0,0.0,0.010130125456472662,0.2013899295658607,1.0,-0.12249372105133916,-0.08672230782835787,0.06375958189361654,-0.03389550295039368,-0.05829139451845725,-0.05829139451845725,-0.09642839483937725,-0.07719528771042974,-0.04299923208446455,-0.02113963982908783,-0.02113963982908783,-0.06080820803030173,-0.07761308015842729,0.215116384943892,-0.018519561596982505,-0.0011057964227771035,0.15168459187401914,0.08273757110349667,-0.07888059547305297,0.24532245011128065,0.34358877306186747,-0.020685436337979486,0.0940547497390222,0.049323677027529066,0.07251169400381458
