Code Smell,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35
S1,1.0,0.08442131930810803,0.03747381006863254,-0.048489282443409755,0.023511549877018003,0.0,0.0,-0.00282273254532361,-0.036718137816898935,-0.031737138775113624,-0.011267817855967258,-0.01708222352382147,-0.012883472986479854,0.6481311929570747,0.04803631442220921,0.04803631442220921,0.007235608039330588,0.002531494967014759,0.00384382993561073,-0.018245816767891044,-0.018245816767891044,0.00873460075807213,-0.0029368412463157984,-0.013842665671168944,0.052181696841291175,0.050881331238498875,0.007612966628425916,-0.5081849936006071,0.03747381006863254,0.03146921268853303,0.034126247383655835,0.14158644347523655,0.12141095262761778,0.04363605584474779,0.039907856474043046
S2,0.08442131930810803,1.0,0.10999589741762741,-0.14078849039123814,0.29521483227129236,0.0,0.0,0.05808401841501103,-0.09002804497369583,-0.12481589961985122,0.08788860324543053,0.030837295502166413,-0.016621234704337736,0.11966481547523151,0.010842948315257775,0.010842948315257775,0.3526049414029305,0.3025893342193131,0.1584118430652178,-0.0401053606216474,-0.0401053606216474,0.23386040435513358,0.2098956224500351,-0.06789011811859101,0.04412794675348219,0.10960494741922203,-0.056100920086983204,0.1355597088258283,0.10999589741762741,-0.38346441181606894,-0.2852380801546781,0.06018916244498609,0.21592930321487816,0.09073754352605327,0.05302783161831771
S3,0.03747381006863254,0.10999589741762741,1.0,-0.06056419343441965,0.14134580931318627,0.0,0.0,0.055906964848688526,0.021407144733213375,-0.07559569817241106,-0.21664219066415139,0.1145419385669369,0.013637083461092573,0.04559370413786465,0.16667670749552999,0.16667670749552999,0.12563565933075474,0.12482710223131693,0.02442432604454303,0.023778550827927594,0.023778550827927594,0.2004865648082356,0.08577652594320673,-0.011869525006325292,0.032496354776879566,0.06754161697954376,-0.01919305374961667,0.09048149330744008,1.0,-0.08651168715081514,-0.12930769604842157,0.016292175889725646,0.13077922349736348,0.06890873360400404,0.030094994380502373
S4,-0.048489282443409755,-0.14078849039123814,-0.06056419343441965,1.0,-0.0908808278413448,0.0,0.0,-0.01002134704535425,0.12071041824285733,0.5745456322512565,-0.019915416748427027,-0.04062760457338871,0.04343860089671109,-0.06359943550951747,-0.06931897756272021,-0.06931897756272021,-0.10089281149050666,-0.0886967510578785,-0.060853783508297475,-0.03506532844535996,-0.03506532844535996,-0.07236658361430395,-0.09438054206619234,0.0662124190496454,-0.021015889577098934,0.0595011221456197,0.20486956505149773,0.13698281981416138,-0.06056419343441965,0.3109924906632143,0.406695159731122,-0.03432856993013101,0.1235880478317771,0.07678472780958741,0.03282042029259615
S5,0.023511549877018003,0.29521483227129236,0.14134580931318627,-0.0908808278413448,1.0,0.0,0.0,0.0690821548610743,-0.11001554271068925,-0.08018498320766669,-0.017870254905543406,0.07586868284617793,-0.010469832426846338,0.05762602519921057,0.5277911294015932,0.5277911294015932,0.3291655250546704,0.32351780151506715,0.23809160231976773,-0.0403325355111812,-0.0403325355111812,0.4035164273724499,0.2761063657039137,-0.0586258982678024,0.1420246407808348,0.026847222595719904,-0.17228105040579722,0.10891584265624354,0.14134580931318627,-0.28986545409412207,-0.19487989852449297,0.039969566809424914,0.14215236385705204,0.016561505248654036,0.0817418786512835
S6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S8,-0.00282273254532361,0.05808401841501103,0.055906964848688526,-0.01002134704535425,0.0690821548610743,0.0,0.0,1.0,-0.016854161847009518,-0.025270746808655823,0.016331450730494076,0.0037691931008630784,-0.013214953650694647,-0.007519222217913214,0.04934945709301687,0.04934945709301687,0.05998110863522777,0.056006438176499106,-0.00030695447155891097,-0.007965558372805513,-0.007965558372805513,0.038036510568398366,0.050396769021044285,-0.0010045922163928185,0.005106349731216584,0.10847600461461604,-0.005767925233431218,0.07650581764648116,0.055906964848688526,-0.018783537769121724,-0.03646023501430724,-0.004794075333072838,0.08617824425845437,0.0851572792579928,-0.0449312080581508
S9,-0.036718137816898935,-0.09002804497369583,0.021407144733213375,0.12071041824285733,-0.11001554271068925,0.0,0.0,-0.016854161847009518,1.0,0.20361724292495548,0.009307510448994165,0.16251526813335315,-0.004848981063009454,0.008615641134745495,-0.08218468761584571,-0.08218468761584571,-0.14919465891465444,-0.12903173991812697,-0.05100790389841249,0.03360403914575846,0.03360403914575846,-0.0357509724625448,-0.15718303057433766,0.3149518528135979,-0.009875155344569118,0.11064968355587634,0.23117784252586374,0.1828121924211542,0.021407144733213375,0.3424981773106286,0.3650320069731165,0.034275608688786915,0.1847305542616434,0.08860127676099815,0.02708467383642946
S10,-0.031737138775113624,-0.12481589961985122,-0.07559569817241106,0.5745456322512565,-0.08018498320766669,0.0,0.0,-0.025270746808655823,0.20361724292495548,1.0,-0.17508782695611436,-0.04686460602633081,0.05226366653641348,-0.036967402855344486,-0.05928261392528492,-0.05928261392528492,-0.10492766519825543,-0.08555446293370016,-0.06048701517862607,-0.029988387040304283,-0.029988387040304283,-0.06876333039742677,-0.09165199918770257,0.16797060684569237,-0.01797309931422645,-0.0241831119097832,0.1764556198101536,0.11395393847122554,-0.07559569817241106,0.27068631300437224,0.3852462986261156,-0.02250964716339858,0.10889236772889867,-0.004817305384872876,0.10649013748340233
