Code Smell,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35
S1,1.0,0.053320786248158135,0.0157612117672868,-0.038207663704307775,0.01858644208433672,0.0,0.0,0.00869306316418353,-0.016246297576865874,-0.002106717051011746,-0.009821799478521954,-0.02763995056949392,-0.010898366956703383,0.6668128934254686,0.05202114928564893,0.05202114928564893,0.0024423213154655,-0.005562067059534302,-0.017084979206068007,-0.008029784980927466,-0.008029784980927466,0.010185574630701771,0.02149004828036726,0.02028596397476066,0.021707211910005297,0.05500824878314686,0.04624491096749544,-0.49940189646526095,0.0157612117672868,0.05513313449557699,0.042661979773754,0.18691656942517662,0.12935164584947556,0.07338026068725644,0.04485503865690921
S2,0.053320786248158135,1.0,0.14959781451268003,-0.1398984242217094,0.2632896414429346,0.0,0.0,0.06147244808256687,-0.10636133122481513,-0.11435269302241527,0.05997777587254967,0.09548825968467597,-0.020923594602401972,0.08737830221510867,-0.011515391651538177,-0.011515391651538177,0.333655627401089,0.2837896560659824,0.1585043992466634,-0.04148699909113398,-0.04148699909113398,0.18711090882132445,0.2164128875137111,-0.08248769030733474,0.05730979484752342,0.10910394312071846,-0.024816345469164825,0.1661498377038865,0.14959781451268003,-0.38157582877479895,-0.28814212402949807,0.04205258512901305,0.2275403548114441,0.0778865472356217,0.06608213292719324
S3,0.0157612117672868,0.14959781451268003,1.0,-0.05948033886184957,0.16034557909195502,0.0,0.0,0.05249000586147977,-0.009370974146640553,-0.07251183472970504,-0.2224793903255648,0.11846545074779598,-0.009079649255522708,0.02509515026538279,0.17182034919465897,0.17182034919465897,0.09441221350333322,0.08607214117788876,0.04756311142759601,0.005686304298793973,0.005686304298793973,0.1889184729755444,0.12303868915995984,-0.011519109909236956,0.021895791183766507,0.07276861152484343,0.02349320205051418,0.11913768965759537,1.0,-0.11113527711240942,-0.13566533284117663,0.007443616745518114,0.14740593222387316,0.09844350773804621,0.04203725429298648
S4,-0.038207663704307775,-0.1398984242217094,-0.05948033886184957,1.0,-0.09221032168529467,0.0,0.0,-0.0013516322738288706,0.1482390074290122,0.46409689862530873,0.008945739336413155,-0.024974102941737103,0.03369538055051005,-0.04616331690481851,-0.0690575301525198,-0.0690575301525198,-0.10320583547706888,-0.08782250275821378,-0.044402305564901316,-0.034612824328488,-0.034612824328488,-0.06474303382466479,-0.07386304805368944,0.0728932234971953,-0.023810663670194708,0.06857531043651587,0.20716746154810725,0.13609743529945523,-0.05948033886184957,0.31693416446554123,0.3980767317945996,-0.018696137585375028,0.12898821642317854,0.10857613354270679,0.03047165713495105
S5,0.01858644208433672,0.2632896414429346,0.16034557909195502,-0.09221032168529467,1.0,0.0,0.0,0.06425594256983112,-0.12096261649292299,-0.07029564646420704,-0.028691421621757907,0.08729661108931269,-0.01682289271686165,0.055687572492704486,0.5581988425389949,0.5581988425389949,0.29164173719657,0.29174321911614887,0.26206893519744934,-0.04002311373944807,-0.04002311373944807,0.4473324161930521,0.287410174315755,-0.06448451226985207,0.1224561945234762,0.04948520623450588,-0.14739633145694045,0.11893146340690089,0.16034557909195502,-0.27951723299081715,-0.19320760536650575,0.03348130898083215,0.14915021114599866,0.006168540991567123,0.06620752777813659
S6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S8,0.00869306316418353,0.06147244808256687,0.05249000586147977,-0.0013516322738288706,0.06425594256983112,0.0,0.0,1.0,-0.008915665980097614,0.0026719846173535724,0.043075781225696205,-0.027682988364494284,-0.006364535139628528,-0.006469464351669615,0.049862941077441825,0.049862941077441825,0.04900413086989645,0.05336650982862079,0.03220574073342165,-0.016363889351006505,-0.016363889351006505,0.03760589910667455,0.06533446068939172,0.007894156219847836,0.03740239314021936,0.08977065449736717,0.027277663227510407,0.08365810062134221,0.05249000586147977,-0.009754550914649942,-0.018691625127386008,-0.004803315256067631,0.10184365366622518,0.07202399686522813,-0.012958334912152366
S9,-0.016246297576865874,-0.10636133122481513,-0.009370974146640553,0.1482390074290122,-0.12096261649292299,0.0,0.0,-0.008915665980097614,1.0,0.2304949559371648,0.034415608403180725,0.05149651033004129,-0.003838613348820942,0.005052636401821372,-0.07985097538979079,-0.07985097538979079,-0.15363968955019236,-0.13879970075309833,-0.041205847186477976,0.03191859945981327,0.03191859945981327,-0.05457246834956883,-0.1523678851115511,0.33078857200785483,-0.010472870191486813,0.08984317767456662,0.24540737851076425,0.18485720780117454,-0.009370974146640553,0.3658081496835539,0.3908121936746008,0.01596607066119524,0.2001894802706428,0.14748463220676497,0.06452903448510054
S10,-0.002106717051011746,-0.11435269302241527,-0.07251183472970504,0.46409689862530873,-0.07029564646420704,0.0,0.0,0.0026719846173535724,0.2304949559371648,1.0,-0.14805130034972538,-0.07718328494731437,0.05929662604722319,-0.020395610845849888,-0.05520691068888546,-0.05520691068888546,-0.09496696729448931,-0.07836476709112322,-0.04590207786485437,-0.027036054718190042,-0.027036054718190042,-0.05998803675506102,-0.07050033557369748,0.22359932601250815,-0.01859849400772898,0.011098691554050454,0.16279443065450572,0.0914588926864712,-0.07251183472970504,0.2557037294733167,0.3528371200687061,-0.010253104193740108,0.10320201444849159,0.06222305615535704,0.069863329226606
