Code Smell,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35
S1,1.0,0.056506962607529694,0.004071481573082083,-0.027487793414987468,0.016200374899733323,0.0,0.0,-0.0031727021801681477,-0.013944693837719431,0.0001336161922511927,-0.0009514830995063083,-0.046666781727288935,-0.002604108642463776,0.6527771691512638,0.03506821510700148,0.03506821510700148,0.003919357166897852,0.0072692918856707995,0.00031906489035764463,-0.006163022451841886,-0.006163022451841886,-0.007238144561465399,0.008925716664580254,-0.006489433061542727,0.020235038388346515,0.06256187121960202,0.03438319475825348,-0.5150470219995976,0.004071481573082083,0.05569358112992362,0.04927860062723651,0.17212107863224774,0.13526129065747025,0.08084128663447042,0.04007601435872751
S2,0.056506962607529694,1.0,0.1551588717147415,-0.13868671912129457,0.27026779008740415,0.0,0.0,0.06141526067254415,-0.08172874873594808,-0.11297196747433245,0.0536180353617012,0.11303863890122798,-0.016812873845725617,0.09325216562181612,-0.021611716702282378,-0.021611716702282378,0.3064052387818376,0.2696056812892408,0.15416831421115748,-0.03686257279989485,-0.03686257279989485,0.1502241933645992,0.20981329756427972,-0.05618600807976445,0.07135173176062409,0.1172888990939861,-0.024079877726160624,0.16568461806238108,0.1551588717147415,-0.36293251190212983,-0.26372855700846654,0.046533900624577115,0.23280281937083486,0.08773185741277188,0.06236585287958561
S3,0.004071481573082083,0.1551588717147415,1.0,-0.060379295839722,0.14393167367191073,0.0,0.0,0.03164878285386935,0.07227633507564497,-0.07740456193837285,-0.24533087908727805,0.1799854366454212,-0.011932486882302659,0.005308132153173948,0.21291308531937986,0.21291308531937986,0.09012542115274794,0.09004944906519076,0.024089768028625034,-0.0033800823584148373,-0.0033800823584148373,0.25869725221185064,0.0960988231928226,0.15730991459851393,0.033590154861340864,0.1075361827055503,0.07020475513891035,0.13737420553484786,1.0,-0.07192370152539954,-0.05801731153455228,-0.004726372044063153,0.16176816934988855,0.10589316785354563,0.021298485630594863
S4,-0.027487793414987468,-0.13868671912129457,-0.060379295839722,1.0,-0.09749589711553903,0.0,0.0,-0.00401199687356441,0.09399865420414545,0.5107132591227995,-0.042920628252201456,-0.01764968450487831,0.04814642814190267,-0.04239025872379154,-0.0659575465273721,-0.0659575465273721,-0.0975638248665725,-0.08562012811220403,-0.039812682524586744,-0.029011387617308638,-0.029011387617308638,-0.05534763940001063,-0.07253627780132335,0.09130865622270334,-0.023467798969690375,0.038616475491843945,0.20307245067267085,0.12698189809897487,-0.060379295839722,0.30821245393304303,0.3918087011321795,-0.027031178801558097,0.12669785134750175,0.10114946812919126,0.060343943287443226
S5,0.016200374899733323,0.27026779008740415,0.14393167367191073,-0.09749589711553903,1.0,0.0,0.0,0.06808284595737295,-0.11604924372820367,-0.07267262159752992,-0.024259496120113393,0.09097700527717176,-0.0015443334084765858,0.06454951021257234,0.5244703626949743,0.5244703626949743,0.31066651742629137,0.2994623557770421,0.2528443575976286,-0.03372619365238377,-0.03372619365238377,0.39582000167041564,0.30625844960439924,-0.07941830712940107,0.11540613230147788,0.06335562132652363,-0.15641638903626714,0.1253276702385915,0.14393167367191073,-0.2907020397538447,-0.19959185891448195,0.04430554572836637,0.15670488731780965,0.008522935863479238,0.055796170385140106
S6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S8,-0.0031727021801681477,0.06141526067254415,0.03164878285386935,-0.00401199687356441,0.06808284595737295,0.0,0.0,1.0,-0.0053419212066890725,0.007347913913767215,0.04820898671765511,-0.020011146337211846,-0.007376367047885847,-0.01471448487634514,0.07332485846305833,0.07332485846305833,0.05230165052154463,0.04551164597687937,0.03400712266972412,-0.01396859272930459,-0.01396859272930459,0.049209865510913046,0.09143776318627493,0.007640976089283569,0.07508376438785762,0.08801299056077873,0.021587976692499254,0.09002266533328855,0.03164878285386935,-0.00604441071646176,-0.023246382374909703,-0.008127382205606645,0.10174091037460913,0.072857833342084,-0.011261578334282398
S9,-0.013944693837719431,-0.08172874873594808,0.07227633507564497,0.09399865420414545,-0.11604924372820367,0.0,0.0,-0.0053419212066890725,1.0,0.1813852750165988,0.021706720586775603,0.10700094920842709,-0.014358223456185046,-0.006035722642134442,-0.026920606937555845,-0.026920606937555845,-0.15289669549144635,-0.1349845536087854,-0.03404968258215497,0.036410894394672114,0.036410894394672114,0.03623257051092797,-0.14597878515475585,0.41957984190020453,-0.010449462039401758,0.10375013313625062,0.2616914230119827,0.18026486426438143,0.07227633507564497,0.36373917759288044,0.39353661412778357,0.003882580619493377,0.19818343616291703,0.19502771868730023,0.04910809884905909
S10,0.0001336161922511927,-0.11297196747433245,-0.07740456193837285,0.5107132591227995,-0.07267262159752992,0.0,0.0,0.007347913913767215,0.1813852750165988,1.0,-0.12620040878769173,-0.08813497855038252,0.06505647017268028,-0.028236530250886047,-0.05765855841136432,-0.05765855841136432,-0.09244812828751374,-0.07623050839194825,-0.03637951710926089,-0.02203060320588042,-0.02203060320588042,-0.06057534454848189,-0.07653648454746025,0.1921552310357853,-0.01782092514968935,0.0012423220854275439,0.15420870734731396,0.08314933084498338,-0.07740456193837285,0.24385911645084699,0.3417557613658628,-0.016858024963879597,0.09621153344655896,0.05846998486288309,0.07295527595187865
