Code Smell,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35
S1,1.0,0.055185711352934964,0.016181052628556167,-0.03838820191521334,0.019102548963297016,0.0,0.0,0.008905538064538789,-0.016537358034444574,-0.0034916759039603355,-0.009364189038727905,-0.027480628497778378,-0.010928625587193087,0.66677597026786,0.05161279333984457,0.05161279333984457,0.0026291200951473466,-0.006584341973029337,-0.017012580460567982,-0.013245109600152724,-0.013245109600152724,0.010224902517513172,0.020356115636631904,0.020407677213472673,0.021682050810513095,0.05520487021297901,0.04625930911247851,-0.4995984407474714,0.016181052628556167,0.05387054173063013,0.042768903423693,0.1868582459870343,0.12942108675612224,0.07437916364308679,0.04469705071853383
S2,0.055185711352934964,1.0,0.15002466740039916,-0.14010066280774644,0.2649945894754886,0.0,0.0,0.059789056491939385,-0.10601018073055601,-0.11566691041850943,0.06284002738661847,0.09480446171996412,-0.020940181765998798,0.08815791106284464,-0.009823214740659034,-0.009823214740659034,0.3359353255813845,0.28298897485805175,0.15989127583390889,-0.04040187661337577,-0.04040187661337577,0.1845487330090853,0.2141646890395871,-0.08238087035735603,0.05733354872314313,0.10997500023024813,-0.023667818000870082,0.16497420711378533,0.15002466740039916,-0.3815496575081798,-0.28901809777488846,0.04320336609280165,0.22754505483681653,0.07641521089549189,0.06516878093257329
S3,0.016181052628556167,0.15002466740039916,1.0,-0.06185949434324542,0.16233008571545013,0.0,0.0,0.05020133159115,-0.01079436061630709,-0.07320222007905892,-0.22159585888771438,0.11790556085172299,-0.008977174698089676,0.025651180402209362,0.17634418896205645,0.17634418896205645,0.09499924444072416,0.08800815646524499,0.048377901512754,0.004282639122368776,0.004282639122368776,0.18863186499963838,0.1244281171166629,-0.012936343787502982,0.022056516353724253,0.07206026230894298,0.02304043933368908,0.11856718919054657,1.0,-0.112041814364994,-0.13415447458263788,0.0077621751391799025,0.14706965458245844,0.09142272869711898,0.0425043152550154
S4,-0.03838820191521334,-0.14010066280774644,-0.06185949434324542,1.0,-0.09272536729104586,0.0,0.0,-0.0012443280999088423,0.14763920126059865,0.4613481286990211,0.008358225882877953,-0.02495191738791278,0.033612257546694044,-0.04640041445975061,-0.06932600367340874,-0.06932600367340874,-0.1032629272350925,-0.08795857590296056,-0.04445493642259416,-0.03418241259303595,-0.03418241259303595,-0.06482388995562066,-0.07344940247407733,0.07297210239816118,-0.02385480794774553,0.0691355260941476,0.20742529072541963,0.1363435801691467,-0.06185949434324542,0.31591289155183555,0.39831275553263884,-0.01884370339502843,0.12914840992004845,0.11286779440590015,0.030010588543554168
S5,0.019102548963297016,0.2649945894754886,0.16233008571545013,-0.09272536729104586,1.0,0.0,0.0,0.060911247466535645,-0.1209357516177615,-0.07150666345292915,-0.02802362370167484,0.08844856417050441,-0.017000121235270494,0.05466444563275578,0.5564202306085735,0.5564202306085735,0.2951794893173343,0.29316214129001894,0.2599726350904718,-0.03962958425321008,-0.03962958425321008,0.4486769212408351,0.2856458837003869,-0.06468252073345604,0.12194445326706368,0.05034892660437802,-0.14637518286468246,0.11910050038240945,0.16233008571545013,-0.2812984987322291,-0.19455480941598355,0.03285898738442374,0.14972898060267661,0.006071822320254956,0.06575373813545206
S6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S8,0.008905538064538789,0.059789056491939385,0.05020133159115,-0.0012443280999088423,0.060911247466535645,0.0,0.0,1.0,-0.009998410333856365,0.0017534500976272907,0.044206742476502324,-0.02853913465201963,-0.006313846350563042,-0.006229847444029879,0.04785525334010052,0.04785525334010052,0.04977680688067002,0.05262086970937697,0.03267544454611709,-0.015789481029872775,-0.015789481029872775,0.03426131870404433,0.06426272771152405,0.0056920094164050585,0.037531563741405434,0.08914848236289728,0.026670438447114118,0.08337111652728003,0.05020133159115,-0.00996309212656539,-0.01978199705078213,-0.004659283314702144,0.10167897218987897,0.07344397153488538,-0.012438213488483136
S9,-0.016537358034444574,-0.10601018073055601,-0.01079436061630709,0.14763920126059865,-0.1209357516177615,0.0,0.0,-0.009998410333856365,1.0,0.23585354126633032,0.03190231072698159,0.050099450507445346,-0.003933204804561225,0.004666931036607465,-0.08032627963469244,-0.08032627963469244,-0.15373108239268618,-0.13826444616265152,-0.04126955860405562,0.03575764976497855,0.03575764976497855,-0.05468743680084944,-0.1525184871870612,0.32970685911145736,-0.0105537651320783,0.0901406644624071,0.2458179618564794,0.18524857778939582,-0.01079436061630709,0.3664900514569785,0.3889338199394314,0.015727089227403814,0.20045318499931636,0.1504375301533731,0.06441584141164819
S10,-0.0034916759039603355,-0.11566691041850943,-0.07320222007905892,0.4613481286990211,-0.07150666345292915,0.0,0.0,0.0017534500976272907,0.23585354126633032,1.0,-0.15353169792432955,-0.07828628340099664,0.05826975045685137,-0.02202146262720827,-0.055973526082137584,-0.055973526082137584,-0.09641150521490702,-0.07956470305848945,-0.04695399319611768,-0.026969514817350743,-0.026969514817350743,-0.060659458311613096,-0.07158645688978597,0.22092104649453692,-0.018821158239211017,0.015079558154259234,0.16462325912029083,0.09327685141694449,-0.07320222007905892,0.2575114487505982,0.35638496063328895,-0.011260824478183775,0.10432369573895249,0.06943102929867162,0.06659822385983906
S11,-0.009364189038727905,0.06284002738661847,-0.22159585888771438,0.008358225882877953,-0.02802362370167484,0.0,0.0,0.044206742476502324,0.03190231072698159,-0.15353169792432955,1.0,-0.2783107282718701,0.020351770796145138,-0.025274952733462388,-0.03778597836022826,-0.03778597836022826,0.06786086490977866,0.04946207345100608,0.037416938918137355,-0.016081347144583414,-0.016081347144583414,-0.06558862841021028,0.014374931582599774,-0.10737987633628081,0.004506397601693704,0.2829553401124122,0.21081595734243028,0.27058458809057995,-0.22159585888771438,0.10768015531379244,0.004785040783423881,0.00568484239680514,0.30316642209330485,0.24435717769917575,-0.054898332065788216
S12,-0.027480628497778378,0.09480446171996412,0.11790556085172299,-0.02495191738791278,0.08844856417050441,0.0,0.0,-0.02853913465201963,0.050099450507445346,-0.07828628340099664,-0.2783107282718701,1.0,-0.005276167939963366,0.04590496070329453,0.062351168720184647,0.062351168720184647,0.07754608594211937,0.07247062810723004,0.03755223522295877,0.06615383709101591,0.06615383709101591,0.10037959382663612,0.18463566230307596,0.1481272985505952,0.03440643537194733,-0.17407603731298135,0.1162471310545168,0.19112587755717164,0.11790556085172299,0.03954984534977297,0.042028902475525036,0.020556115641966553,0.19950628246875668,-0.05588248435952552,0.3387658316046924
S13,-0.010928625587193087,-0.020940181765998798,-0.008977174698089676,0.033612257546694044,-0.017000121235270494,0.0,0.0,-0.006313846350563042,-0.003933204804561225,0.05826975045685137,0.020351770796145138,-0.005276167939963366,1.0,-0.0023149103301341625,-0.00910589986275965,-0.00910589986275965,0.01901170652826951,0.009053615547975664,0.019898774025118967,0.023410757868960876,0.023410757868960876,-0.016306012481867985,0.017671587679747355,-0.006564668092883209,0.01846238058644644,0.023570062101221107,0.04478058868903991,0.04331736560475304,-0.008977174698089676,0.02880145656372094,0.018056738201685213,0.008532915241476022,0.041920371641407383,0.020527030699541614,0.008568002201152466
S14,0.66677597026786,0.08815791106284464,0.025651180402209362,-0.04640041445975061,0.05466444563275578,0.0,0.0,-0.006229847444029879,0.004666931036607465,-0.02202146262720827,-0.025274952733462388,0.04590496070329453,-0.0023149103301341625,1.0,0.08355839904787216,0.08355839904787216,0.030926187623893646,0.017024657405502578,0.03840837713359452,0.004354091902416128,0.004354091902416128,0.04067046244513811,0.05135072824488331,-0.002326230028287411,0.039358201894792194,0.02467042023172439,0.05660251089212621,-0.2550014646515776,0.025651180402209362,0.03807112633447464,0.014149404829326364,0.6075300722157029,0.17571609249223852,0.06211913069190317,0.11294151849950633
S15,0.05161279333984457,-0.009823214740659034,0.17634418896205645,-0.06932600367340874,0.5564202306085735,0.0,0.0,0.04785525334010052,-0.08032627963469244,-0.055973526082137584,-0.03778597836022826,0.062351168720184647,-0.00910589986275965,0.08355839904787216,1.0,1.0,0.1652677088794837,0.1791718638355476,0.2003429524339528,-0.018786851234949282,-0.018786851234949282,0.6337023454972698,0.21801569565293033,-0.042948308764451784,0.11600431558592227,0.043552920098719826,-0.14891494983963152,0.0645745567093815,0.17634418896205645,-0.20644406341985366,-0.14291754652463015,0.05549830298564371,0.11011359269204067,-0.006658705747908995,0.04157790537507533
S16,0.05161279333984457,-0.009823214740659034,0.17634418896205645,-0.06932600367340874,0.5564202306085735,0.0,0.0,0.04785525334010052,-0.08032627963469244,-0.055973526082137584,-0.03778597836022826,0.062351168720184647,-0.00910589986275965,0.08355839904787216,1.0,1.0,0.1652677088794837,0.1791718638355476,0.2003429524339528,-0.018786851234949282,-0.018786851234949282,0.6337023454972698,0.21801569565293033,-0.042948308764451784,0.11600431558592227,0.043552920098719826,-0.14891494983963152,0.0645745567093815,0.17634418896205645,-0.20644406341985366,-0.14291754652463015,0.05549830298564371,0.11011359269204067,-0.006658705747908995,0.04157790537507533
S17,0.0026291200951473466,0.3359353255813845,0.09499924444072416,-0.1032629272350925,0.2951794893173343,0.0,0.0,0.04977680688067002,-0.15373108239268618,-0.09641150521490702,0.06786086490977866,0.07754608594211937,0.01901170652826951,0.030926187623893646,0.1652677088794837,0.1652677088794837,1.0,0.8014647463461424,0.18061415107323717,0.019729755555128535,0.019729755555128535,0.17738241720948422,0.24204383681671024,-0.0970727763438383,0.05420200733799121,0.11130432974061678,0.037220722338978364,0.2120428750807118,0.09499924444072416,-0.33341231220363815,-0.295255428162155,0.022317024303277994,0.24456566573804975,0.08782604140929716,0.0782465717573603
S18,-0.006584341973029337,0.28298897485805175,0.08800815646524499,-0.08795857590296056,0.29316214129001894,0.0,0.0,0.05262086970937697,-0.13826444616265152,-0.07956470305848945,0.04946207345100608,0.07247062810723004,0.009053615547975664,0.017024657405502578,0.1791718638355476,0.1791718638355476,0.8014647463461424,1.0,0.16159130656262982,0.017687743085450347,0.017687743085450347,0.18730965039386985,0.22734077804915773,-0.07778802939344795,0.0470936619201693,0.07965522828938153,0.018214253824229597,0.1770253966491284,0.08800815646524499,-0.29305472712860486,-0.24007421703829418,0.012107860058591107,0.19802032893367985,0.0650893563170544,0.07399797041654378
S19,-0.017012580460567982,0.15989127583390889,0.048377901512754,-0.04445493642259416,0.2599726350904718,0.0,0.0,0.03267544454611709,-0.04126955860405562,-0.04695399319611768,0.037416938918137355,0.03755223522295877,0.019898774025118967,0.03840837713359452,0.2003429524339528,0.2003429524339528,0.18061415107323717,0.16159130656262982,1.0,-0.02553614324044091,-0.02553614324044091,0.16360462062923678,0.1567162334863455,-0.06367798696669649,0.07922541495365679,0.06729068075035197,-0.027467710613611383,0.14074005451842872,0.048377901512754,-0.12585687724665295,-0.11477919225145986,0.02453771479687941,0.14917176400638169,0.05308700799477767,0.04771985387139428
